Timestamp,Transaction ID,Bank,Amount,Fraud Score,Verification,ZK Proof,TransactionID,UserID,Category,Country,Device,IsFraud,FraudScore,ZKProof
2025-08-12 17:02:21.133348,,Bank A,137.4189081317323,,Auto-Approved,,TX97693,USER5058,Retail,TH,Mobile,False,0.318151766635505,Verified
2025-08-12 17:02:53.410055,,Bank A,220.1953027603472,,Auto-Approved,,TX27476,USER7320,Retail,TH,Web,False,0.0971433105319084,Verified
2025-08-12 17:06:35.852024,,Bank A,218.24726399599905,,Auto-Approved,,TX55009,USER4083,Retail,TH,Mobile,False,0.1042637035803769,Verified
2025-08-12 17:19:20.276315,,Bank C,246.2395653847576,,Auto-Approved,,TX84689,USER9187,Food,TH,Web,False,0.092312230677467,Verified
2025-08-12 17:46:01.799443,,Bank A,1029.114006175467,,Auto-Approved,,TX15759,USER8374,Food,TH,Web,False,0.3375756300701484,Verified
2025-08-12 17:48:56.626054,,Bank A,255.760423811344,,Auto-Approved,,TX81998,USER3984,Online Services,TH,Mobile,False,0.1831037517882711,Verified
2025-08-12 17:56:10.874227,,Bank A,110.7208354721199,,Auto-Approved,,TX34236,USER8232,Food,TH,Mobile,False,0.0894705502114795,Verified
2025-08-12 17:56:55.199407,,Bank B,471.9648922278817,,Auto-Approved,,TX91860,USER9867,Other,TH,ATM,False,0.2732241637628143,Verified
2025-08-12 18:04:12.524805,,Bank C,618.5416851361073,,Auto-Approved,,TX69412,USER2315,Entertainment,SG,Mobile,False,0.2994616180827265,Verified
2025-08-12 18:07:00.332413,,Bank B,34.01734772959939,,Auto-Approved,,TX22166,USER5911,Travel,TH,Mobile,False,0.1525717005198541,Verified
2025-08-12 18:11:48.215729,,Bank C,303.9551275657986,,Auto-Approved,,TX45368,USER9954,Food,US,Other,False,0.0662629703294528,Verified
2025-08-12 18:23:03.019914,,Bank A,344.2634787406809,,OTP Verified,,TX67242,USER3386,Online Services,TH,Mobile,False,0.5836011059017995,Verified
2025-08-12 18:51:12.937063,,Bank B,103.84753313962491,,Auto-Approved,,TX61922,USER5272,Food,TH,Web,False,0.1493633796243241,Verified
2025-08-12 18:52:43.582845,,Bank C,773.4400606831957,,Auto-Approved,,TX15090,USER9244,Travel,TH,Mobile,False,0.2585231608252725,Verified
2025-08-12 19:00:49.154242,,Bank A,123.95682203376803,,Auto-Approved,,TX84174,USER5829,Food,TH,Other,False,0.1474747483531991,Verified
2025-08-12 19:35:31.563996,,Bank C,172.55081005889969,,Auto-Approved,,TX29813,USER6170,Retail,TH,Mobile,False,0.1041552198824046,Verified
2025-08-12 19:44:43.564265,,Bank C,120.58004555490317,,Auto-Approved,,TX42278,USER3739,Retail,TH,Mobile,False,0.2239343801008338,Verified
2025-08-12 20:14:55.411148,,Bank C,151.21381930635877,,Auto-Approved,,TX68545,USER9661,Retail,TH,POS,False,0.0851393494630271,Verified
2025-08-12 20:29:12.391474,,Bank A,39.82400597760361,,Auto-Approved,,TX31880,USER6411,Food,TH,Mobile,False,0.2779564862402029,Verified
2025-08-12 20:44:39.768794,,Bank A,26.36240496551931,,Auto-Approved,,TX30365,USER1749,Travel,JP,Mobile,False,0.4244652093172567,Verified
2025-08-12 20:46:23.125839,,Bank A,1005.6667927561708,,Auto-Approved,,TX78757,USER1619,Entertainment,TH,ATM,False,0.1196909627873455,Verified
2025-08-12 20:56:40.229637,,Bank B,53.71253399555939,,Auto-Approved,,TX38756,USER8632,Other,TH,Mobile,False,0.1339581452666107,Verified
2025-08-12 21:04:02.301797,,Bank A,45.16530396375931,,Auto-Approved,,TX20371,USER7221,Travel,SG,Mobile,False,0.0947751539898518,Verified
2025-08-12 21:22:24.613666,,Bank B,11.200202558025987,,Auto-Approved,,TX72893,USER9058,Retail,TH,Mobile,False,0.1260792771125485,Verified
2025-08-12 21:24:58.707292,,Bank A,68.94064401869466,,Auto-Approved,,TX83971,USER9537,Online Services,TH,Mobile,False,0.1442184059792899,Verified
2025-08-12 21:26:21.087367,,Bank A,30.334699275975943,,Auto-Approved,,TX26252,USER8752,Other,TH,Mobile,False,0.2918171629290267,Verified
2025-08-12 21:49:22.067796,,Bank B,1064.6678932238406,,Auto-Approved,,TX63013,USER9251,Food,TH,Mobile,False,0.2306510769579352,Verified
2025-08-12 22:04:57.136083,,Bank C,498.58820132988313,,Auto-Approved,,TX86638,USER2253,Retail,TH,POS,False,0.3321828044390666,Verified
2025-08-12 22:12:07.383725,,Bank C,64.9891014467038,,Auto-Approved,,TX90583,USER1056,Entertainment,TH,Mobile,False,0.1444999191298962,Verified
2025-08-12 22:16:50.905104,,Bank B,2214.812361861761,,Auto-Approved,,TX22176,USER8008,Food,TH,Other,False,0.2422922744887826,Verified
2025-08-12 22:33:43.417805,,Bank B,482.0841020399911,,Auto-Approved,,TX90201,USER5441,Retail,TH,ATM,False,0.1847255218545058,Verified
2025-08-12 22:35:23.854245,,Bank C,100.50448363520944,,Auto-Approved,,TX58388,USER5054,Food,TH,Mobile,False,0.0259740609777211,Verified
2025-08-12 22:43:03.695221,,Bank B,7.394327425675409,,Auto-Approved,,TX22809,USER9892,Retail,TH,ATM,False,0.0278695270825693,Verified
2025-08-12 22:59:53.214272,,Bank C,2319.556046563316,,Auto-Approved,,TX24138,USER2168,Other,US,Web,False,0.0703863231641403,Verified
2025-08-12 23:13:06.956103,,Bank A,28.008640164642667,,Auto-Approved,,TX95867,USER9550,Travel,TH,Web,False,0.2900590638004161,Verified
2025-08-12 23:23:04.208875,,Bank A,20.604747360778685,,Auto-Approved,,TX12750,USER3746,Food,TH,Mobile,False,0.3082930147982824,Verified
2025-08-12 23:35:13.431972,,Bank A,506.2772876057466,,Auto-Approved,,TX73335,USER4354,Online Services,TH,Mobile,False,0.1028057455947379,Verified
2025-08-12 23:47:07.029963,,Bank B,2773.049476283388,,Auto-Approved,,TX23276,USER3401,Online Services,TH,Mobile,False,0.4343296661804899,Verified
2025-08-13 00:03:44.557637,,Bank C,781.4314125922992,,Auto-Approved,,TX99702,USER6567,Food,TH,Mobile,False,0.1547579763940639,Verified
2025-08-13 00:18:19.559016,,Bank C,291.98164598086487,,Auto-Approved,,TX13340,USER4581,Travel,JP,Mobile,False,0.1425357726418415,Verified
2025-08-13 00:21:30.381692,,Bank B,302.9916386755272,,Auto-Approved,,TX39108,USER3386,Food,TH,Mobile,False,0.4466929358180669,Verified
2025-08-13 00:23:07.556081,,Bank C,413.2689825933794,,Auto-Approved,,TX70254,USER8048,Food,TH,Mobile,False,0.1437550396846053,Verified
2025-08-13 00:52:30.591724,,Bank A,368.9696191573651,,Auto-Approved,,TX54854,USER8698,Online Services,OTHER,Web,False,0.248323819825653,Verified
2025-08-13 00:53:42.623966,,Bank B,207.977460066241,,Auto-Approved,,TX23592,USER9922,Retail,TH,Mobile,False,0.2969898871813712,Verified
2025-08-13 01:00:27.213174,,Bank A,168.1810915485029,,OTP Verified,,TX99763,USER8668,Entertainment,TH,Web,False,0.5088289867664629,Verified
2025-08-13 01:09:39.453595,,Bank A,137.6739552396081,,Auto-Approved,,TX24719,USER7118,Food,TH,ATM,False,0.0585083683470717,Verified
2025-08-13 01:13:25.893680,,Bank A,60.05390006392457,,Auto-Approved,,TX78639,USER5877,Retail,TH,POS,False,0.2342997624344401,Verified
2025-08-13 01:20:37.375519,,Bank B,105.97358953736727,,OTP Verified,,TX74641,USER9599,Entertainment,TH,Web,False,0.5458883088385554,Verified
2025-08-13 01:22:41.221800,,Bank B,19.46176600132917,,Auto-Approved,,TX79323,USER2579,Retail,TH,Mobile,False,0.3108564809230782,Verified
2025-08-13 01:34:17.984125,,Bank C,131.89319256910144,,Auto-Approved,,TX83383,USER5196,Retail,TH,Mobile,False,0.0699854050593005,Verified
2025-08-13 01:37:31.078024,,Bank A,45.31738217755178,,Auto-Approved,,TX73106,USER2001,Other,TH,Mobile,False,0.4435517563569862,Verified
2025-08-13 01:45:10.630815,,Bank C,39.475997119488255,,Auto-Approved,,TX58818,USER3820,Online Services,SG,Mobile,False,0.058699446659556,Verified
2025-08-13 01:58:37.759380,,Bank C,184.17253001162004,,Auto-Approved,,TX13586,USER1421,Food,US,Web,False,0.1176689836618505,Verified
2025-08-13 02:17:46.566578,,Bank C,788.7131897056779,,Auto-Approved,,TX19516,USER9656,Food,US,POS,False,0.1424872669203392,Verified
2025-08-13 02:25:59.506371,,Bank C,446.7414104932512,,Auto-Approved,,TX72393,USER5404,Travel,TH,Web,False,0.0754279610538088,Verified
2025-08-13 02:29:31.384102,,Bank C,22.542429199985666,,Auto-Approved,,TX67804,USER1325,Retail,TH,Web,False,0.2059308551584067,Verified
2025-08-13 02:30:14.294309,,Bank B,45.26102270245023,,Auto-Approved,,TX43944,USER1072,Food,JP,Other,False,0.0982113206926415,Verified
2025-08-13 02:35:38.516393,,Bank A,458.9427274995527,,OTP Verified,,TX58538,USER6599,Other,TH,Mobile,False,0.5203854875116306,Verified
2025-08-13 02:35:47.211752,,Bank A,45.65052592358029,,Auto-Approved,,TX47361,USER7144,Online Services,TH,ATM,False,0.1286282532255035,Verified
2025-08-13 02:42:44.371207,,Bank C,113.34544830111298,,Auto-Approved,,TX73637,USER7568,Retail,TH,Web,False,0.2657676227744678,Verified
2025-08-13 02:46:55.957869,,Bank B,287.16659531425535,,Auto-Approved,,TX89373,USER3199,Food,TH,Mobile,False,0.3964799377830004,Verified
2025-08-13 02:52:14.353120,,Bank A,46.431896803223786,,Auto-Approved,,TX44865,USER4704,Travel,TH,Other,False,0.2544234545431689,Verified
2025-08-13 02:54:29.154230,,Bank B,168.41827332883133,,OTP Verified,,TX25484,USER8644,Food,TH,Other,False,0.5123040602696841,Verified
2025-08-13 03:08:06.908371,,Bank A,29.93922238167232,,Auto-Approved,,TX33186,USER9088,Retail,JP,Web,False,0.3190814476840768,Verified
2025-08-13 03:11:33.218142,,Bank A,72.12197820108739,,Auto-Approved,,TX44719,USER8487,Travel,TH,Web,False,0.202378967414559,Verified
2025-08-13 03:21:30.019329,,Bank A,217.8350926876656,,Auto-Approved,,TX62043,USER3325,Food,TH,Web,False,0.1486459128306718,Verified
2025-08-13 03:23:22.914884,,Bank B,21.942107765472723,,Auto-Approved,,TX49142,USER5658,Travel,TH,Web,False,0.0449793448445554,Verified
2025-08-13 03:23:25.624634,,Bank A,251.78352373973067,,Auto-Approved,,TX79006,USER3764,Food,TH,ATM,False,0.1725085432187897,Failed
2025-08-13 03:25:12.468146,,Bank C,144.95663682108548,,Auto-Approved,,TX49710,USER6188,Online Services,TH,Mobile,False,0.0905361446789383,Verified
2025-08-13 03:32:19.153705,,Bank A,288.0079100760392,,Auto-Approved,,TX25827,USER8900,Other,TH,Mobile,False,0.3710869561096188,Verified
2025-08-13 03:36:08.677843,,Bank B,194.16279581913665,,Auto-Approved,,TX90885,USER4407,Food,TH,Mobile,False,0.0845217871161217,Verified
2025-08-13 03:40:58.347408,,Bank B,762.779131787919,,Auto-Approved,,TX31024,USER3364,Entertainment,TH,Mobile,False,0.1910671764170397,Verified
2025-08-13 03:44:38.495251,,Bank B,172.47795016617926,,Auto-Approved,,TX28732,USER3449,Travel,SG,Mobile,False,0.2757864846480279,Verified
2025-08-13 03:48:08.435787,,Bank A,88.65153526547226,,Auto-Approved,,TX35273,USER3756,Travel,SG,Mobile,False,0.0765797452161557,Verified
2025-08-13 03:48:15.788539,,Bank C,171.87320137498858,,Auto-Approved,,TX33430,USER7144,Travel,TH,Mobile,False,0.2121055350983129,Verified
2025-08-13 04:13:06.409642,,Bank A,284.8485498087732,,Auto-Approved,,TX52351,USER3964,Food,TH,Mobile,False,0.1236400337323899,Verified
2025-08-13 04:19:45.034610,,Bank B,157.37509317017182,,Auto-Approved,,TX83354,USER9467,Retail,JP,Mobile,False,0.2750640729065877,Verified
2025-08-13 04:32:55.077472,,Bank A,155.821329858001,,Auto-Approved,,TX99975,USER2759,Other,TH,Mobile,False,0.0532674647593129,Verified
2025-08-13 04:53:33.649478,,Bank A,63.91857288520556,,Auto-Approved,,TX26882,USER3492,Online Services,TH,ATM,False,0.4907055385417893,Verified
2025-08-13 04:57:35.994185,,Bank C,66.98836174064014,,Auto-Approved,,TX46016,USER3756,Food,TH,POS,False,0.2068576501786736,Verified
2025-08-13 05:00:35.974390,,Bank A,27.574010315185244,,Auto-Approved,,TX95666,USER1127,Retail,US,Mobile,False,0.3958869846030796,Verified
2025-08-13 05:07:17.176121,,Bank B,1211.3516628063392,,Auto-Approved,,TX67728,USER6629,Retail,TH,Mobile,False,0.3312207429187138,Verified
2025-08-13 05:25:35.954422,,Bank A,33.36021817644491,,Auto-Approved,,TX48835,USER9330,Food,US,Mobile,False,0.0979616862016359,Verified
2025-08-13 05:38:03.235265,,Bank B,64.61934102466195,,Auto-Approved,,TX22174,USER4537,Food,TH,Web,False,0.2783540441329781,Verified
2025-08-13 05:48:54.935089,,Bank C,62.671780923731575,,Auto-Approved,,TX58078,USER1627,Retail,TH,Mobile,False,0.4095351393962266,Verified
2025-08-13 05:55:10.318284,,Bank B,434.37545001893307,,Auto-Approved,,TX17186,USER2247,Retail,TH,Mobile,False,0.3550792201836646,Verified
2025-08-13 05:59:16.722044,,Bank A,104.17377165284074,,Auto-Approved,,TX77386,USER1257,Travel,OTHER,Mobile,False,0.2230343295959047,Verified
2025-08-13 06:09:36.100174,,Bank B,663.3418626330098,,Auto-Approved,,TX83051,USER4019,Food,US,Mobile,False,0.1028005209436167,Verified
2025-08-13 06:11:03.812267,,Bank A,66.1424831640273,,Auto-Approved,,TX44532,USER2695,Retail,US,Mobile,False,0.2294879786394075,Verified
2025-08-13 06:29:49.149662,,Bank A,207.42980528773003,,Auto-Approved,,TX89103,USER9389,Other,TH,Mobile,False,0.2272535769276473,Verified
2025-08-13 06:30:28.640338,,Bank C,54.46637485304953,,Auto-Approved,,TX24761,USER4389,Travel,TH,Mobile,False,0.134297427528668,Verified
2025-08-13 06:38:20.815559,,Bank B,1947.2608141374403,,Auto-Approved,,TX97685,USER5560,Food,TH,Mobile,False,0.0743221605673931,Verified
2025-08-13 06:43:35.234469,,Bank B,35.690405428657954,,Auto-Approved,,TX26961,USER4363,Other,TH,Mobile,False,0.2012164723284471,Verified
2025-08-13 07:06:54.036810,,Bank C,215.2467086297929,,Auto-Approved,,TX54345,USER2327,Entertainment,TH,POS,False,0.0870007481185126,Verified
2025-08-13 07:11:05.224866,,Bank A,317.5172847849596,,Auto-Approved,,TX90973,USER5948,Retail,JP,Web,False,0.1382554478498295,Verified
2025-08-13 07:37:43.851120,,Bank B,243.8513740463729,,Declined,,TX74883,USER1687,Retail,TH,Mobile,True,0.9198509197560346,Verified
2025-08-13 07:38:40.726309,,Bank B,118.82535491258638,,Auto-Approved,,TX31883,USER6058,Online Services,TH,Mobile,False,0.087953471825303,Verified
2025-08-13 07:56:57.913789,,Bank B,127.00356543043218,,Auto-Approved,,TX27296,USER8201,Entertainment,TH,Mobile,False,0.059485860084556,Verified
2025-08-13 08:13:53.087953,,Bank A,156.42454707058283,,Auto-Approved,,TX89659,USER1422,Entertainment,TH,Mobile,False,0.0398969288647299,Verified
2025-08-13 08:17:50.314611,,Bank A,124.41187053326806,,Auto-Approved,,TX92569,USER8235,Food,TH,Mobile,False,0.2254270316727441,Verified
2025-08-13 08:25:59.889793,,Bank A,471.8470753348623,,Auto-Approved,,TX41374,USER3522,Food,TH,Mobile,False,0.2384588114498442,Verified
2025-08-13 09:01:21.742356,,Bank C,2106.172507873161,,Auto-Approved,,TX22556,USER8723,Food,TH,Mobile,False,0.1362397159826717,Verified
2025-08-13 09:14:04.304460,,Bank C,76.02101825134977,,Auto-Approved,,TX61924,USER6573,Travel,TH,Mobile,False,0.3172460876124391,Verified
2025-08-13 09:18:08.182433,,Bank C,28.68104422263866,,Auto-Approved,,TX80203,USER1429,Other,TH,Web,False,0.1648269600412324,Verified
2025-08-13 09:19:39.042433,,Bank A,133.4946686689047,,Auto-Approved,,TX68758,USER3442,Food,TH,Web,False,0.1651519869338002,Verified
2025-08-13 09:22:00.118772,,Bank B,3280.172217007923,,Auto-Approved,,TX78313,USER8152,Retail,OTHER,Web,False,0.1486105001925069,Verified
2025-08-13 09:24:02.362982,,Bank C,56.57631973570618,,Auto-Approved,,TX90857,USER2935,Entertainment,TH,POS,False,0.0402199939523704,Verified
2025-08-13 09:30:54.620252,,Bank B,1060.9713830078822,,Auto-Approved,,TX28920,USER6266,Other,TH,Mobile,False,0.1114961877671112,Verified
2025-08-13 09:38:15.616635,,Bank B,1111.2502112082109,,Auto-Approved,,TX33503,USER3096,Retail,TH,Mobile,False,0.0356559326107726,Verified
2025-08-13 09:39:51.896339,,Bank B,76.37795519370064,,Auto-Approved,,TX20361,USER8585,Online Services,SG,Mobile,False,0.136069471068923,Verified
2025-08-13 09:52:03.980210,,Bank B,293.7648728109125,,Auto-Approved,,TX10765,USER1989,Other,TH,ATM,False,0.2802214168402807,Verified
2025-08-13 09:54:03.475186,,Bank C,1047.4102288628849,,Auto-Approved,,TX73208,USER3790,Other,US,Mobile,False,0.0316633152013567,Verified
2025-08-13 09:54:09.509794,,Bank A,94.16482562242992,,Auto-Approved,,TX91340,USER6345,Other,TH,Mobile,False,0.1172481240596768,Verified
2025-08-13 10:02:18.236776,,Bank C,116.24541093695856,,Auto-Approved,,TX34899,USER3157,Entertainment,TH,Mobile,False,0.1171265587822112,Verified
2025-08-13 10:13:00.915082,,Bank B,73.84607824702573,,Auto-Approved,,TX13811,USER2686,Food,TH,Mobile,False,0.2803187487762824,Verified
2025-08-13 10:20:16.374285,,Bank C,43.91657990565315,,Auto-Approved,,TX14147,USER2214,Retail,TH,Mobile,False,0.1011723950959991,Verified
2025-08-13 10:33:33.173993,,Bank C,68.09249121531269,,Auto-Approved,,TX28855,USER9599,Retail,TH,Other,False,0.3332078373584449,Verified
2025-08-13 10:49:00.183308,,Bank B,34.16738998180001,,Auto-Approved,,TX69394,USER8427,Travel,TH,ATM,False,0.1051071137985319,Verified
2025-08-13 10:52:55.806966,,Bank C,154.60912565146964,,Auto-Approved,,TX44484,USER2094,Retail,TH,Mobile,False,0.3190240240095027,Verified
2025-08-13 11:01:34.876754,,Bank C,58.91125286384075,,Auto-Approved,,TX69892,USER3420,Food,TH,ATM,False,0.3191684605817644,Verified
2025-08-13 11:03:25.206522,,Bank B,196.4765516471355,,Auto-Approved,,TX49912,USER4729,Food,TH,Mobile,False,0.1771409447990808,Verified
2025-08-13 11:10:48.698836,,Bank B,22.940989030200257,,Auto-Approved,,TX47649,USER6554,Retail,TH,Mobile,False,0.1733009109737583,Verified
2025-08-13 11:32:27.958792,,Bank A,220.7556157689314,,Auto-Approved,,TX71268,USER9604,Retail,SG,Mobile,False,0.0583262207643345,Verified
2025-08-13 11:34:00.680300,,Bank C,403.5235111049999,,Auto-Approved,,TX97140,USER9752,Food,TH,Mobile,False,0.2023305204879063,Verified
2025-08-13 12:01:41.326913,,Bank C,13.56532940022692,,Auto-Approved,,TX99195,USER2460,Entertainment,TH,ATM,False,0.3151902850259558,Verified
2025-08-13 12:13:13.774679,,Bank B,232.49480572662307,,Auto-Approved,,TX97746,USER5770,Online Services,TH,Web,False,0.0672467747699467,Failed
2025-08-13 12:16:38.768041,,Bank A,647.554390597084,,Auto-Approved,,TX82548,USER1951,Travel,SG,Mobile,False,0.3184848028449059,Verified
2025-08-13 12:45:20.141816,,Bank C,34.75873048972926,,Auto-Approved,,TX55974,USER1095,Online Services,TH,Mobile,False,0.3659383601685095,Verified
2025-08-13 12:46:02.878622,,Bank A,1104.432452331215,,Auto-Approved,,TX27781,USER8475,Retail,TH,POS,False,0.0952903369685428,Verified
2025-08-13 12:53:11.360841,,Bank B,245.3836272035947,,Auto-Approved,,TX94844,USER6279,Retail,TH,ATM,False,0.1754852638228764,Verified
2025-08-13 12:53:12.164092,,Bank B,63.68733836814246,,Auto-Approved,,TX60946,USER3966,Entertainment,TH,Mobile,False,0.4855865352427174,Verified
2025-08-13 12:58:18.993609,,Bank A,138.80597668151444,,Auto-Approved,,TX73467,USER4654,Online Services,TH,Mobile,False,0.1194510287989869,Verified
2025-08-13 13:14:26.747732,,Bank A,290.03229969181655,,Auto-Approved,,TX63953,USER3363,Food,US,ATM,False,0.3163080271531567,Verified
2025-08-13 13:22:29.619252,,Bank B,162.58589873319258,,Auto-Approved,,TX73706,USER4547,Retail,OTHER,Mobile,False,0.105326348346318,Verified
2025-08-13 13:25:18.476473,,Bank B,283.30022213538257,,Auto-Approved,,TX75049,USER3522,Travel,TH,ATM,False,0.154791901410581,Verified
2025-08-13 13:32:36.276401,,Bank B,49.1654769063844,,Auto-Approved,,TX21737,USER7227,Travel,TH,Mobile,False,0.1054203948800015,Verified
2025-08-13 13:53:03.291481,,Bank C,181.8592413808717,,Auto-Approved,,TX77977,USER8450,Online Services,TH,Web,False,0.1363071284429192,Verified
2025-08-13 13:55:29.454346,,Bank C,27.20885858944316,,Auto-Approved,,TX64306,USER9006,Retail,TH,POS,False,0.233491421927681,Verified
2025-08-13 14:03:56.460854,,Bank B,129.8693215946011,,Auto-Approved,,TX36948,USER6664,Entertainment,JP,ATM,False,0.1872275278373266,Verified
2025-08-13 14:06:47.150896,,Bank B,50.16466178192165,,Auto-Approved,,TX56012,USER7494,Online Services,TH,Web,False,0.196595095056812,Verified
2025-08-13 14:10:41.977926,,Bank B,61.39719001588761,,Auto-Approved,,TX40648,USER8637,Retail,TH,Mobile,False,0.0998294480686446,Verified
2025-08-13 14:25:40.651036,,Bank C,654.1337297227866,,Auto-Approved,,TX88792,USER5381,Food,TH,Web,False,0.4060111692125628,Verified
2025-08-13 14:43:03.342162,,Bank C,549.8096595111447,,Auto-Approved,,TX85704,USER4034,Retail,TH,Web,False,0.3467208018296649,Verified
2025-08-13 14:48:27.152254,,Bank C,308.26683184789283,,Auto-Approved,,TX31648,USER6327,Retail,TH,Mobile,False,0.2747610900543463,Verified
2025-08-13 15:05:31.808124,,Bank C,40.01381151508437,,OTP Verified,,TX78434,USER1987,Retail,TH,Other,False,0.5087637712723682,Verified
2025-08-13 15:06:10.604737,,Bank C,101.52548598041142,,Auto-Approved,,TX69908,USER1713,Retail,TH,Web,False,0.2735962288541108,Verified
2025-08-13 15:09:38.787805,,Bank A,636.3299639046817,,Auto-Approved,,TX83528,USER5014,Retail,OTHER,Other,False,0.0207335160007447,Verified
2025-08-13 15:16:17.328610,,Bank B,175.92544482961188,,Auto-Approved,,TX83165,USER2412,Other,TH,Web,False,0.0609266675367214,Verified
2025-08-13 15:18:13.521325,,Bank A,2399.931436920161,,Auto-Approved,,TX57053,USER7025,Retail,TH,Web,False,0.1176751120441739,Verified
2025-08-13 15:27:10.161754,,Bank B,237.9311645535924,,Auto-Approved,,TX58445,USER9343,Retail,TH,Mobile,False,0.274801917797369,Verified
2025-08-13 15:28:23.425562,,Bank A,186.8785498445176,,Auto-Approved,,TX25098,USER9121,Food,TH,Mobile,False,0.0501456479911568,Verified
2025-08-13 15:39:38.835268,,Bank A,102.4177710498666,,Auto-Approved,,TX66963,USER5834,Retail,TH,Mobile,False,0.1816208629814403,Verified
2025-08-13 15:41:49.797839,,Bank C,174.20784289054995,,Auto-Approved,,TX73498,USER2966,Food,TH,Mobile,False,0.2644980379227451,Verified
2025-08-13 15:42:58.763959,,Bank A,123.5982265158456,,Auto-Approved,,TX47194,USER3652,Retail,TH,Mobile,False,0.1242288247359688,Verified
2025-08-13 15:51:51.053656,,Bank C,347.14078288266523,,Auto-Approved,,TX99191,USER6527,Food,SG,Mobile,False,0.205739521147497,Verified
2025-08-13 16:18:10.643704,,Bank A,467.8009009852687,,Auto-Approved,,TX34443,USER6029,Food,JP,Mobile,False,0.2404769458508371,Verified
2025-08-13 16:26:06.284980,,Bank B,57.78982068142032,,Auto-Approved,,TX43088,USER8782,Other,TH,Mobile,False,0.269527613895089,Verified
2025-08-13 16:27:27.542605,,Bank A,30.0397184915144,,Auto-Approved,,TX82923,USER4308,Food,TH,POS,False,0.1604684939023779,Verified
2025-08-13 17:00:04.378313,,Bank A,16.388068708332217,,Auto-Approved,,TX19498,USER3615,Food,TH,Mobile,False,0.3310572203185274,Verified
2025-08-13 17:05:08.228515,,Bank B,273.0321605052255,,Auto-Approved,,TX21101,USER4068,Retail,TH,Mobile,False,0.1316062479014139,Verified
2025-08-13 17:14:36.709203,,Bank C,39.48654861792468,,Auto-Approved,,TX42285,USER2182,Food,TH,Mobile,False,0.1863503930315738,Verified
2025-08-13 17:16:04.837621,,Bank B,11.20691824957173,,Auto-Approved,,TX48014,USER1837,Food,SG,Web,False,0.17922349236891,Verified
2025-08-13 17:18:56.150151,,Bank B,236.58187095764097,,Auto-Approved,,TX90412,USER9830,Other,TH,Other,False,0.1721932629799958,Verified
2025-08-13 17:21:47.943995,,Bank C,2956.021102519636,,Auto-Approved,,TX23354,USER4216,Travel,TH,Web,False,0.2122735813876324,Verified
2025-08-13 17:36:58.931369,,Bank C,147.33588409948112,,Auto-Approved,,TX86332,USER9098,Retail,SG,POS,False,0.3657466446524943,Verified
2025-08-13 17:43:25.591452,,Bank C,405.9333279894672,,Auto-Approved,,TX51650,USER3871,Online Services,TH,Other,False,0.0393233970692371,Verified
2025-08-13 18:02:56.900586,,Bank A,163.72615248937475,,Auto-Approved,,TX96251,USER3344,Entertainment,TH,Web,False,0.1564464816851657,Verified
2025-08-13 18:04:25.676099,,Bank A,131.80616760697558,,Auto-Approved,,TX94769,USER9954,Retail,TH,Other,False,0.0676613961774683,Verified
2025-08-13 18:07:40.093578,,Bank A,447.1489584963619,,Auto-Approved,,TX72698,USER7612,Travel,TH,Mobile,False,0.0396565631918302,Verified
2025-08-13 18:14:28.641611,,Bank A,104.7598457236347,,Auto-Approved,,TX86328,USER7251,Retail,TH,Mobile,False,0.1154068069035018,Verified
2025-08-13 18:44:50.575658,,Bank A,204.5619322631157,,Auto-Approved,,TX65225,USER6567,Other,TH,Web,False,0.3923580331764594,Verified
2025-08-13 18:48:12.360319,,Bank C,218.3364818248975,,Auto-Approved,,TX20557,USER9857,Entertainment,OTHER,POS,False,0.2311188691296879,Verified
2025-08-13 19:00:43.796619,,Bank A,66.57249176278016,,Auto-Approved,,TX55039,USER9902,Travel,TH,Mobile,False,0.1436568904072505,Verified
2025-08-13 19:12:10.183180,,Bank C,488.0660863066427,,Auto-Approved,,TX33300,USER6680,Food,TH,Mobile,False,0.1110402968266842,Verified
2025-08-13 19:12:10.246030,,Bank A,120.30717839304228,,Auto-Approved,,TX89463,USER9651,Food,TH,Mobile,False,0.2273380268799687,Verified
2025-08-13 19:13:41.426318,,Bank A,59.9257207995017,,Auto-Approved,,TX86824,USER2095,Retail,TH,Mobile,False,0.1685873432469457,Verified
2025-08-13 19:16:48.580151,,Bank B,282.53764893820687,,Auto-Approved,,TX38479,USER8741,Food,TH,Mobile,False,0.1588844904934326,Verified
2025-08-13 19:25:00.343892,,Bank C,50.49318728083418,,Auto-Approved,,TX27330,USER2598,Retail,US,Mobile,False,0.0553510131352109,Verified
2025-08-13 19:38:59.872083,,Bank A,153.5179331961842,,Auto-Approved,,TX13124,USER8675,Retail,TH,POS,False,0.0950160566677257,Verified
2025-08-13 19:40:44.961525,,Bank C,146.79795771007855,,Auto-Approved,,TX96687,USER8960,Retail,TH,Mobile,False,0.3436897932805126,Verified
2025-08-13 19:41:32.832016,,Bank A,546.2488706774137,,Auto-Approved,,TX28344,USER9049,Online Services,TH,Mobile,False,0.2073483006532648,Verified
2025-08-13 19:45:29.173453,,Bank A,262.3390836660669,,Auto-Approved,,TX60480,USER3621,Travel,OTHER,ATM,False,0.0823887652953474,Verified
2025-08-13 20:07:22.951101,,Bank A,144.02222810530418,,Auto-Approved,,TX99015,USER3461,Retail,TH,Other,False,0.2232288346361917,Verified
